StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:18:00.000,831491,19.15,29.63
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:19:00.000,831492,19.15,29.58
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:20:00.000,831493,19.17,29.53
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:06:00.000,3966922,59.98,59.98
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:07:00.000,3966923,60,60
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:08:00.000,3966924,60.03,60.03
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:09:00.000,3966925,60.07,60.07
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:10:00.000,3966926,60.09,60.09
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:11:00.000,3966927,60.12,60.12
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:12:00.000,3966928,60.16,60.16
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:13:00.000,3966929,60.21,60.21
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:14:00.000,3966930,60.24,60.24
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:15:00.000,3966931,60.28,60.28
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:16:00.000,3966932,60.33,60.33
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:17:00.000,3966933,60.36,60.36
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:18:00.000,3966934,60.41,60.41
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:19:00.000,3966935,60.44,60.44
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:20:00.000,3966936,60.47,60.47
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:06:00.000,3972915,58.76,52.66
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:07:00.000,3972916,58.74,52.7
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:08:00.000,3972917,58.72,52.65
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:09:00.000,3972918,58.71,52.65
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:10:00.000,3972919,58.7,52.7
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:11:00.000,3972920,58.68,52.71
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:12:00.000,3972921,58.66,52.67
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:13:00.000,3972922,58.65,52.51
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:14:00.000,3972923,58.64,52.45
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:15:00.000,3972924,58.63,52.43
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:16:00.000,3972925,58.62,52.48
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:17:00.000,3972926,58.62,52.49
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:18:00.000,3972927,58.61,52.46
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:19:00.000,3972928,58.62,52.56
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:20:00.000,3972929,58.62,52.7
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:16:00.000,3966932,60.33,60.33
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:17:00.000,3966933,60.36,60.36
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:18:00.000,3966934,60.41,60.41
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:19:00.000,3966935,60.44,60.44
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:20:00.000,3966936,60.47,60.47
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:21:00.000,3966937,60.5,60.5
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:22:00.000,3966938,60.51,60.51
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:23:00.000,3966939,60.52,60.52
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:24:00.000,3966940,60.55,60.55
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:25:00.000,3966941,60.59,60.59
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:26:00.000,3966942,60.66,60.66
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:27:00.000,3966943,60.74,60.74
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:28:00.000,3966944,60.81,60.81
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:29:00.000,3966945,60.89,60.89
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:30:00.000,3966946,60.96,60.96
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:16:00.000,3903510,60.1,51.52
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:17:00.000,3903511,60.1,51.56
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:18:00.000,3903512,60.1,51.61
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:19:00.000,3903513,60.1,51.68
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:20:00.000,3903514,60.1,51.8
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:21:00.000,3903515,60.1,51.86
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:22:00.000,3903516,60.1,51.98
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:23:00.000,3903517,60.1,52
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:24:00.000,3903518,60.09,51.95
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:25:00.000,3903519,60.09,51.95
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:26:00.000,3903520,60.09,52.08
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:27:00.000,3903521,60.09,52.09
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:28:00.000,3903522,60.09,51.94
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:29:00.000,3903523,60.09,51.9
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:30:00.000,3903524,60.09,51.94
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:16:00.000,2821520,62.29,62.29
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:17:00.000,2821521,62.31,62.31
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:18:00.000,2821522,62.33,62.33
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:19:00.000,2821523,62.34,62.34
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:20:00.000,2821524,62.34,62.34
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:21:00.000,2821525,62.35,62.35
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:22:00.000,2821526,62.37,62.37
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:23:00.000,2821527,62.38,62.38
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:24:00.000,2821528,62.39,62.39
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:25:00.000,2821529,62.4,62.4
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:26:00.000,2821530,62.42,62.42
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:27:00.000,2821531,62.43,62.43
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:28:00.000,2821532,62.43,62.43
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:29:00.000,2821533,62.43,62.43
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:30:00.000,2821534,62.43,62.43
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:29:00.000,2821533,62.43,62.43
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:26:00.000,831499,19.22,29.45
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:30:00.000,2821534,62.43,62.43
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:27:00.000,831500,19.23,29.44
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:31:00.000,2821535,62.44,62.44
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:28:00.000,831501,19.23,29.36
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:29:00.000,831502,19.23,29.34
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:32:00.000,2821536,62.44,62.44
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:33:00.000,2821537,62.46,62.46
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:30:00.000,831503,19.23,29.29
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:34:00.000,2821538,62.46,62.46
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:31:00.000,831504,19.24,29.28
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:35:00.000,2821539,62.47,62.47
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:32:00.000,831505,19.26,29.28
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:36:00.000,2821540,62.47,62.47
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:33:00.000,831506,19.27,29.32
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:37:00.000,2821541,62.47,62.47
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:34:00.000,831507,19.27,29.3
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:38:00.000,2821542,62.48,62.48
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:35:00.000,831508,19.27,29.19
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:39:00.000,2821543,62.48,62.48
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:36:00.000,831509,19.27,29.02
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:40:00.000,2821544,62.49,62.49
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:37:00.000,831510,19.29,28.93
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:26:00.000,3972935,58.77,52.94
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:38:00.000,831511,19.31,28.97
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:26:00.000,3903520,60.09,52.08
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:27:00.000,3972936,58.8,52.99
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:28:00.000,3972937,58.86,53.04
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:39:00.000,831512,19.31,28.96
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:27:00.000,3903521,60.09,52.09
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:29:00.000,3972938,58.91,53.11
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T09:40:00.000,831513,19.31,28.94
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:28:00.000,3903522,60.09,51.94
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:30:00.000,3972939,58.96,53.18
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:29:00.000,3903523,60.09,51.9
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:31:00.000,3972940,59.02,53.16
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:30:00.000,3903524,60.09,51.94
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:31:00.000,3903525,60.09,52.01
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:32:00.000,3972941,59.08,53.13
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:32:00.000,3903526,60.09,52.14
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:33:00.000,3972942,59.14,53.17
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:33:00.000,3903527,60.1,52.17
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:34:00.000,3972943,59.2,53.29
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:34:00.000,3903528,60.09,52.18
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:35:00.000,3972944,59.25,53.39
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:35:00.000,3903529,60.09,52.22
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:36:00.000,3972945,59.31,53.54
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:36:00.000,3903530,60.09,52.22
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:37:00.000,3972946,59.36,53.66
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:37:00.000,3903531,60.09,52.14
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:38:00.000,3972947,59.41,53.71
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:38:00.000,3903532,60.09,52.14
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:39:00.000,3972948,59.45,53.78
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:39:00.000,3903533,60.09,52.13
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T09:40:00.000,3972949,59.5,53.84
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T09:40:00.000,3903534,60.09,52.16
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:26:00.000,3933020,61.44,51.99
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:27:00.000,3933021,61.53,51.95
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:28:00.000,3933022,61.61,51.89
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:29:00.000,3933023,61.67,51.98
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:30:00.000,3933024,61.72,51.82
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:31:00.000,3933025,61.73,51.76
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:32:00.000,3933026,61.73,51.8
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:33:00.000,3933027,61.74,51.88
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:34:00.000,3933028,61.76,51.87
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:35:00.000,3933029,61.77,51.87
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:36:00.000,3933030,61.81,51.87
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:37:00.000,3933031,61.85,51.87
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:38:00.000,3933032,61.91,51.97
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:39:00.000,3933033,62.03,51.96
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T09:40:00.000,3933034,62.19,52.03
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:36:00.000,2821540,62.47,62.47
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:37:00.000,2821541,62.47,62.47
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:38:00.000,2821542,62.48,62.48
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:39:00.000,2821543,62.48,62.48
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:40:00.000,2821544,62.49,62.49
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:41:00.000,2821545,62.5,62.5
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:42:00.000,2821546,62.52,62.52
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:43:00.000,2821547,62.52,62.52
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:44:00.000,2821548,62.52,62.52
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:45:00.000,2821549,62.53,62.53
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:46:00.000,2821550,62.54,62.54
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:47:00.000,2821551,62.56,62.56
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:48:00.000,2821552,62.56,62.56
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:49:00.000,2821553,62.58,62.58
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T09:50:00.000,2821554,62.6,62.6
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:35:00.000,2927124,59.9,54.65
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:36:00.000,2927125,59.94,54.73
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:37:00.000,2927126,59.99,54.77
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:38:00.000,2927127,60.04,54.85
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:39:00.000,2927128,60.1,54.87
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:40:00.000,2927129,60.18,54.94
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:41:00.000,2927130,60.3,55.08
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:42:00.000,2927131,60.44,55.22
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:43:00.000,2927132,60.58,55.33
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:44:00.000,2927133,60.73,55.54
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:45:00.000,2927134,60.88,55.66
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:46:00.000,2927135,61.02,55.73
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:47:00.000,2927136,61.13,55.77
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:48:00.000,2927137,61.23,55.56
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:49:00.000,2927138,61.31,55.65
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:25:00.000,2927114,59.68,54.31
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:26:00.000,2927115,59.7,54.24
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:26:00.000,3966942,60.66,60.66
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:27:00.000,2927116,59.72,54.01
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:27:00.000,3966943,60.74,60.74
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:28:00.000,2927117,59.73,53.96
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:28:00.000,3966944,60.81,60.81
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:29:00.000,3966945,60.89,60.89
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:29:00.000,2927118,59.73,54.09
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:30:00.000,3966946,60.96,60.96
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:30:00.000,2927119,59.74,54.23
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:31:00.000,3966947,61.03,61.03
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T09:31:00.000,2927120,59.76,54.34
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T09:32:00.000,3966948,61.07,61.07
